Club_ID,Degree,Degree Type
30,14,Out-Degree
13838,8,Out-Degree
9029,4,Out-Degree
8354,1,Out-Degree
657,5,Out-Degree
1468,7,Out-Degree
11027,7,Out-Degree
6537,4,Out-Degree
2249,13,Out-Degree
27316,1,Out-Degree
564,2,Out-Degree
89,5,Out-Degree
1235,7,Out-Degree
25,9,Out-Degree
112,6,Out-Degree
10780,4,Out-Degree
26482,5,Out-Degree
10803,6,Out-Degree
1710,15,Out-Degree
18309,1,Out-Degree
115,14,Out-Degree
22878,6,Out-Degree
449,7,Out-Degree
10484,3,Out-Degree
166,12,Out-Degree
107,12,Out-Degree
21,9,Out-Degree
72,9,Out-Degree
66,10,Out-Degree
109,8,Out-Degree
104,11,Out-Degree
1248,7,Out-Degree
11609,14,Out-Degree
232,7,Out-Degree
254,10,Out-Degree
3229,1,Out-Degree
2891,7,Out-Degree
12163,5,Out-Degree
5378,8,Out-Degree
2,9,Out-Degree
428,7,Out-Degree
34,12,Out-Degree
65,6,Out-Degree
281,7,Out-Degree
355,5,Out-Degree
995,13,Out-Degree
82,13,Out-Degree
1397,14,Out-Degree
14,7,Out-Degree
81,2,Out-Degree
101,18,Out-Degree
222,15,Out-Degree
422,9,Out-Degree
36,6,Out-Degree
589,7,Out-Degree
328,12,Out-Degree
1694,10,Out-Degree
400,7,Out-Degree
108,9,Out-Degree
2974,7,Out-Degree
3146,7,Out-Degree
42,9,Out-Degree
1324,11,Out-Degree
33010,2,Out-Degree
24,9,Out-Degree
3205,9,Out-Degree
11173,6,Out-Degree
10131,8,Out-Degree
4428,5,Out-Degree
114,10,Out-Degree
38,7,Out-Degree
111,5,Out-Degree
1910,7,Out-Degree
2324,8,Out-Degree
1203,3,Out-Degree
299,11,Out-Degree
2162,9,Out-Degree
364,12,Out-Degree
28202,2,Out-Degree
11908,3,Out-Degree
85,16,Out-Degree
3496,3,Out-Degree
414,8,Out-Degree
13647,1,Out-Degree
4480,6,Out-Degree
6076,8,Out-Degree
314,8,Out-Degree
373,12,Out-Degree
6,6,Out-Degree
9851,7,Out-Degree
110,15,Out-Degree
10138,9,Out-Degree
317,9,Out-Degree
9636,2,Out-Degree
641,10,Out-Degree
5608,1,Out-Degree
18826,2,Out-Degree
1523,12,Out-Degree
459,12,Out-Degree
1555,5,Out-Degree
2086,1,Out-Degree
4191,9,Out-Degree
2279,6,Out-Degree
10948,2,Out-Degree
8536,4,Out-Degree
11487,3,Out-Degree
11075,2,Out-Degree
853,7,Out-Degree
442,7,Out-Degree
29266,11,Out-Degree
40457,1,Out-Degree
129,8,Out-Degree
151,9,Out-Degree
4378,5,Out-Degree
12205,9,Out-Degree
8,7,Out-Degree
2278,22,Out-Degree
280,18,Out-Degree
8793,20,Out-Degree
12421,2,Out-Degree
3524,9,Out-Degree
255,14,Out-Degree
256,8,Out-Degree
204,10,Out-Degree
3812,17,Out-Degree
3993,14,Out-Degree
6248,7,Out-Degree
225,12,Out-Degree
22555,2,Out-Degree
1431,10,Out-Degree
565,8,Out-Degree
223,12,Out-Degree
420,5,Out-Degree
11541,2,Out-Degree
64,9,Out-Degree
2621,15,Out-Degree
1506,9,Out-Degree
11688,7,Out-Degree
318,9,Out-Degree
105,11,Out-Degree
1348,10,Out-Degree
4917,4,Out-Degree
5620,1,Out-Degree
121,4,Out-Degree
1402,13,Out-Degree
8553,13,Out-Degree
497,5,Out-Degree
476,7,Out-Degree
91,10,Out-Degree
5683,3,Out-Degree
18215,4,Out-Degree
22119,1,Out-Degree
21374,5,Out-Degree
1497,9,Out-Degree
30033,1,Out-Degree
1305,26,Out-Degree
15925,9,Out-Degree
7478,29,Out-Degree
440,3,Out-Degree
257,7,Out-Degree
13544,3,Out-Degree
628,9,Out-Degree
14621,15,Out-Degree
867,13,Out-Degree
8906,2,Out-Degree
362,10,Out-Degree
3732,6,Out-Degree
164,7,Out-Degree
379,5,Out-Degree
3233,6,Out-Degree
1826,5,Out-Degree
506,13,Out-Degree
31,11,Out-Degree
167,10,Out-Degree
6107,9,Out-Degree
5415,9,Out-Degree
2671,11,Out-Degree
8956,6,Out-Degree
3521,13,Out-Degree
12399,5,Out-Degree
4,8,Out-Degree
11300,12,Out-Degree
139,11,Out-Degree
247,9,Out-Degree
2282,8,Out-Degree
68174,1,Out-Degree
6456,5,Out-Degree
922,15,Out-Degree
9198,3,Out-Degree
697,4,Out-Degree
467,10,Out-Degree
306,10,Out-Degree
398,9,Out-Degree
60,9,Out-Degree
10095,1,Out-Degree
21744,1,Out-Degree
917,3,Out-Degree
7809,2,Out-Degree
8304,8,Out-Degree
4153,2,Out-Degree
347,7,Out-Degree
4007,7,Out-Degree
215,16,Out-Degree
7095,7,Out-Degree
23,6,Out-Degree
4572,5,Out-Degree
411,5,Out-Degree
24710,2,Out-Degree
12004,6,Out-Degree
187,10,Out-Degree
1065,8,Out-Degree
2489,6,Out-Degree
24282,12,Out-Degree
7136,3,Out-Degree
14977,4,Out-Degree
80,5,Out-Degree
24972,2,Out-Degree
2550,1,Out-Degree
2230,7,Out-Degree
15990,3,Out-Degree
24395,1,Out-Degree
7440,2,Out-Degree
21358,2,Out-Degree
18133,2,Out-Degree
683,10,Out-Degree
1070,10,Out-Degree
384,9,Out-Degree
31273,6,Out-Degree
190,4,Out-Degree
1101,3,Out-Degree
41,2,Out-Degree
305,7,Out-Degree
68,18,Out-Degree
1353,7,Out-Degree
5633,2,Out-Degree
391,4,Out-Degree
2643,4,Out-Degree
27,7,Out-Degree
177,13,Out-Degree
1,7,Out-Degree
2997,11,Out-Degree
23586,1,Out-Degree
7831,2,Out-Degree
371,14,Out-Degree
16704,8,Out-Degree
19781,13,Out-Degree
16245,4,Out-Degree
18295,2,Out-Degree
17648,1,Out-Degree
2943,10,Out-Degree
24352,1,Out-Degree
8048,8,Out-Degree
2508,11,Out-Degree
1205,8,Out-Degree
1471,7,Out-Degree
5406,8,Out-Degree
24976,6,Out-Degree
23826,6,Out-Degree
4017,2,Out-Degree
8983,2,Out-Degree
2525,10,Out-Degree
2106,6,Out-Degree
5225,7,Out-Degree
857,11,Out-Degree
662,5,Out-Degree
48,3,Out-Degree
2036,5,Out-Degree
11416,2,Out-Degree
1326,1,Out-Degree
834,13,Out-Degree
8812,1,Out-Degree
28670,1,Out-Degree
2070,10,Out-Degree
4916,8,Out-Degree
5257,3,Out-Degree
864,5,Out-Degree
911,2,Out-Degree
4755,3,Out-Degree
2806,5,Out-Degree
18213,1,Out-Degree
3747,4,Out-Degree
6418,12,Out-Degree
500,5,Out-Degree
7971,7,Out-Degree
7081,6,Out-Degree
127,8,Out-Degree
1381,6,Out-Degree
5516,2,Out-Degree
4101,4,Out-Degree
767,2,Out-Degree
916,5,Out-Degree
1508,10,Out-Degree
19789,4,Out-Degree
11050,13,Out-Degree
8396,1,Out-Degree
3396,20,Out-Degree
2079,13,Out-Degree
1412,4,Out-Degree
2293,19,Out-Degree
820,13,Out-Degree
1584,3,Out-Degree
951,6,Out-Degree
1434,7,Out-Degree
6160,4,Out-Degree
7035,7,Out-Degree
4761,2,Out-Degree
365,12,Out-Degree
954,12,Out-Degree
387,9,Out-Degree
86486,10,Out-Degree
5560,5,Out-Degree
973,16,Out-Degree
136,11,Out-Degree
429,11,Out-Degree
2670,21,Out-Degree
2908,5,Out-Degree
1459,7,Out-Degree
25112,1,Out-Degree
1553,3,Out-Degree
87,5,Out-Degree
141,11,Out-Degree
5349,10,Out-Degree
23059,2,Out-Degree
163,12,Out-Degree
63,11,Out-Degree
1662,5,Out-Degree
661,6,Out-Degree
29044,1,Out-Degree
1726,2,Out-Degree
2369,3,Out-Degree
99,6,Out-Degree
1599,3,Out-Degree
844,1,Out-Degree
84,7,Out-Degree
162,13,Out-Degree
419,6,Out-Degree
7522,1,Out-Degree
3840,14,Out-Degree
1453,6,Out-Degree
5441,9,Out-Degree
2681,8,Out-Degree
2971,4,Out-Degree
7974,2,Out-Degree
28,9,Out-Degree
71,4,Out-Degree
18430,2,Out-Degree
1006,10,Out-Degree
868,14,Out-Degree
524,4,Out-Degree
1344,6,Out-Degree
2323,11,Out-Degree
6630,4,Out-Degree
709,9,Out-Degree
10118,4,Out-Degree
1370,3,Out-Degree
35554,1,Out-Degree
4690,8,Out-Degree
4955,6,Out-Degree
220,5,Out-Degree
1480,5,Out-Degree
217,25,Out-Degree
4666,7,Out-Degree
678,5,Out-Degree
24740,1,Out-Degree
10000,4,Out-Degree
463,5,Out-Degree
4814,7,Out-Degree
2990,12,Out-Degree
5298,5,Out-Degree
26957,1,Out-Degree
16370,1,Out-Degree
24669,3,Out-Degree
3216,13,Out-Degree
1240,11,Out-Degree
98,2,Out-Degree
10119,6,Out-Degree
475,8,Out-Degree
5503,9,Out-Degree
15157,8,Out-Degree
1507,5,Out-Degree
12976,8,Out-Degree
14505,2,Out-Degree
9855,3,Out-Degree
330,14,Out-Degree
727,16,Out-Degree
9885,7,Out-Degree
18518,10,Out-Degree
7002,14,Out-Degree
8086,6,Out-Degree
14270,5,Out-Degree
4445,6,Out-Degree
4466,4,Out-Degree
9494,1,Out-Degree
6112,10,Out-Degree
798,4,Out-Degree
26,6,Out-Degree
434,4,Out-Degree
452,4,Out-Degree
116,7,Out-Degree
2330,6,Out-Degree
625,8,Out-Degree
2440,3,Out-Degree
61,4,Out-Degree
131,3,Out-Degree
623,6,Out-Degree
4441,4,Out-Degree
800,8,Out-Degree
1025,7,Out-Degree
12239,4,Out-Degree
18517,4,Out-Degree
10149,6,Out-Degree
266,6,Out-Degree
503,7,Out-Degree
14440,3,Out-Degree
2364,12,Out-Degree
935,13,Out-Degree
32209,1,Out-Degree
1071,8,Out-Degree
984,6,Out-Degree
653,11,Out-Degree
19723,12,Out-Degree
1084,7,Out-Degree
3551,7,Out-Degree
2157,7,Out-Degree
4425,5,Out-Degree
543,6,Out-Degree
1132,10,Out-Degree
271,6,Out-Degree
1237,8,Out-Degree
5381,3,Out-Degree
667,16,Out-Degree
262,11,Out-Degree
10531,2,Out-Degree
1521,2,Out-Degree
2444,7,Out-Degree
7443,13,Out-Degree
20052,1,Out-Degree
4603,15,Out-Degree
2785,16,Out-Degree
27135,1,Out-Degree
2828,8,Out-Degree
122,8,Out-Degree
7448,11,Out-Degree
23839,1,Out-Degree
3260,3,Out-Degree
20038,1,Out-Degree
9128,7,Out-Degree
22024,1,Out-Degree
3178,2,Out-Degree
8907,2,Out-Degree
416,8,Out-Degree
663,6,Out-Degree
2697,4,Out-Degree
986,13,Out-Degree
1031,11,Out-Degree
970,5,Out-Degree
1078,17,Out-Degree
1035,7,Out-Degree
1028,4,Out-Degree
512,5,Out-Degree
124,10,Out-Degree
289,11,Out-Degree
447,14,Out-Degree
432,2,Out-Degree
990,7,Out-Degree
11,7,Out-Degree
148,2,Out-Degree
10920,1,Out-Degree
2655,13,Out-Degree
96,9,Out-Degree
4827,12,Out-Degree
8131,6,Out-Degree
7077,8,Out-Degree
940,2,Out-Degree
4279,5,Out-Degree
3822,7,Out-Degree
1075,9,Out-Degree
130,8,Out-Degree
2455,6,Out-Degree
2793,11,Out-Degree
5551,6,Out-Degree
987,5,Out-Degree
142,6,Out-Degree
762,1,Out-Degree
618,7,Out-Degree
349,7,Out-Degree
2963,8,Out-Degree
26225,2,Out-Degree
43,4,Out-Degree
931,10,Out-Degree
350,11,Out-Degree
1110,14,Out-Degree
677,5,Out-Degree
1112,13,Out-Degree
24530,6,Out-Degree
2797,14,Out-Degree
30561,1,Out-Degree
405,8,Out-Degree
988,9,Out-Degree
3820,16,Out-Degree
3008,13,Out-Degree
128,12,Out-Degree
15656,13,Out-Degree
27288,16,Out-Degree
291,18,Out-Degree
19401,3,Out-Degree
1784,18,Out-Degree
5,10,Out-Degree
614,6,Out-Degree
1007,10,Out-Degree
208,18,Out-Degree
7160,11,Out-Degree
3211,6,Out-Degree
938,4,Out-Degree
86,5,Out-Degree
3515,2,Out-Degree
825,11,Out-Degree
1106,8,Out-Degree
46,12,Out-Degree
12,12,Out-Degree
11052,1,Out-Degree
252,14,Out-Degree
383,7,Out-Degree
173,9,Out-Degree
1059,3,Out-Degree
1003,9,Out-Degree
358,13,Out-Degree
22010,1,Out-Degree
5724,8,Out-Degree
195,5,Out-Degree
873,8,Out-Degree
1191,12,Out-Degree
2760,5,Out-Degree
1049,7,Out-Degree
603,9,Out-Degree
1058,1,Out-Degree
58,6,Out-Degree
1082,4,Out-Degree
1181,5,Out-Degree
6699,6,Out-Degree
1194,9,Out-Degree
1098,13,Out-Degree
10895,2,Out-Degree
39175,2,Out-Degree
6340,5,Out-Degree
8981,6,Out-Degree
4080,1,Out-Degree
1220,13,Out-Degree
169,15,Out-Degree
1032,5,Out-Degree
1666,2,Out-Degree
28949,1,Out-Degree
10193,7,Out-Degree
180,12,Out-Degree
3899,13,Out-Degree
10734,1,Out-Degree
337,3,Out-Degree
2805,11,Out-Degree
33615,1,Out-Degree
967,10,Out-Degree
132,10,Out-Degree
6954,6,Out-Degree
21652,2,Out-Degree
3055,1,Out-Degree
11177,8,Out-Degree
1020,15,Out-Degree
698,10,Out-Degree
465,10,Out-Degree
3001,9,Out-Degree
272,8,Out-Degree
11107,5,Out-Degree
1150,11,Out-Degree
1287,14,Out-Degree
90,7,Out-Degree
4557,8,Out-Degree
458,7,Out-Degree
1038,8,Out-Degree
1387,7,Out-Degree
2578,6,Out-Degree
3371,12,Out-Degree
3052,7,Out-Degree
1010,5,Out-Degree
1519,3,Out-Degree
1060,10,Out-Degree
352,6,Out-Degree
899,12,Out-Degree
3697,7,Out-Degree
29,6,Out-Degree
22,8,Out-Degree
1089,15,Out-Degree
4287,6,Out-Degree
12460,9,Out-Degree
3811,5,Out-Degree
30483,3,Out-Degree
3060,9,Out-Degree
1424,1,Out-Degree
7714,7,Out-Degree
3612,2,Out-Degree
250,9,Out-Degree
1158,6,Out-Degree
1159,4,Out-Degree
1290,12,Out-Degree
2580,4,Out-Degree
1045,9,Out-Degree
1198,13,Out-Degree
1034,15,Out-Degree
3,5,Out-Degree
27119,1,Out-Degree
21395,1,Out-Degree
368,9,Out-Degree
714,8,Out-Degree
1320,3,Out-Degree
1180,10,Out-Degree
8908,6,Out-Degree
3385,18,Out-Degree
903,6,Out-Degree
3825,17,Out-Degree
3694,8,Out-Degree
1148,7,Out-Degree
3393,10,Out-Degree
8328,10,Out-Degree
4855,4,Out-Degree
4240,1,Out-Degree
11907,8,Out-Degree
25741,1,Out-Degree
1123,6,Out-Degree
3860,13,Out-Degree
6964,8,Out-Degree
13429,5,Out-Degree
1027,12,Out-Degree
5862,7,Out-Degree
433,13,Out-Degree
466,10,Out-Degree
3831,3,Out-Degree
4282,10,Out-Degree
31367,5,Out-Degree
1118,2,Out-Degree
10391,6,Out-Degree
2553,9,Out-Degree
2577,5,Out-Degree
3456,11,Out-Degree
209,9,Out-Degree
12100,3,Out-Degree
2441,14,Out-Degree
642,6,Out-Degree
403,11,Out-Degree
5432,4,Out-Degree
133,10,Out-Degree
1283,6,Out-Degree
3706,16,Out-Degree
2838,2,Out-Degree
2833,5,Out-Degree
14765,4,Out-Degree
8891,12,Out-Degree
1164,11,Out-Degree
290,4,Out-Degree
2539,10,Out-Degree
2275,7,Out-Degree
511,9,Out-Degree
3027,7,Out-Degree
1242,9,Out-Degree
3391,13,Out-Degree
18324,9,Out-Degree
7844,4,Out-Degree
21195,1,Out-Degree
1837,18,Out-Degree
175,9,Out-Degree
6251,5,Out-Degree
83,13,Out-Degree
5387,6,Out-Degree
12171,3,Out-Degree
12151,14,Out-Degree
22994,4,Out-Degree
312,13,Out-Degree
3057,8,Out-Degree
610,10,Out-Degree
664,7,Out-Degree
202,5,Out-Degree
404,8,Out-Degree
170,4,Out-Degree
3410,3,Out-Degree
499,9,Out-Degree
1455,8,Out-Degree
17797,4,Out-Degree
2727,8,Out-Degree
1842,8,Out-Degree
1389,10,Out-Degree
5689,10,Out-Degree
3785,5,Out-Degree
2737,20,Out-Degree
1435,6,Out-Degree
12682,5,Out-Degree
9840,5,Out-Degree
3535,5,Out-Degree
10794,1,Out-Degree
13509,1,Out-Degree
723,12,Out-Degree
468,11,Out-Degree
1269,8,Out-Degree
9010,9,Out-Degree
2977,8,Out-Degree
156,13,Out-Degree
6614,4,Out-Degree
7110,3,Out-Degree
11055,5,Out-Degree
8619,3,Out-Degree
12652,1,Out-Degree
200,6,Out-Degree
724,9,Out-Degree
25580,1,Out-Degree
1090,8,Out-Degree
3943,5,Out-Degree
2156,11,Out-Degree
234,6,Out-Degree
30606,3,Out-Degree
10816,4,Out-Degree
1284,16,Out-Degree
8426,9,Out-Degree
1426,4,Out-Degree
8554,12,Out-Degree
3064,15,Out-Degree
2844,6,Out-Degree
7294,5,Out-Degree
1227,12,Out-Degree
13326,4,Out-Degree
24326,15,Out-Degree
2925,11,Out-Degree
1008,5,Out-Degree
3315,6,Out-Degree
18154,1,Out-Degree
3345,12,Out-Degree
7534,4,Out-Degree
1228,16,Out-Degree
119,6,Out-Degree
1452,7,Out-Degree
3207,4,Out-Degree
20601,4,Out-Degree
24769,1,Out-Degree
20,4,Out-Degree
8718,16,Out-Degree
4816,7,Out-Degree
10636,7,Out-Degree
3296,15,Out-Degree
9030,20,Out-Degree
7394,3,Out-Degree
10804,4,Out-Degree
2790,3,Out-Degree
6992,13,Out-Degree
1429,6,Out-Degree
5500,10,Out-Degree
51753,1,Out-Degree
12424,11,Out-Degree
1292,4,Out-Degree
5507,10,Out-Degree
17580,3,Out-Degree
24026,1,Out-Degree
5497,2,Out-Degree
14470,2,Out-Degree
527,6,Out-Degree
10721,1,Out-Degree
322,10,Out-Degree
2155,4,Out-Degree
19799,1,Out-Degree
939,5,Out-Degree
2047,4,Out-Degree
4771,4,Out-Degree
5495,7,Out-Degree
14356,9,Out-Degree
21687,10,Out-Degree
11374,4,Out-Degree
2057,14,Out-Degree
29712,1,Out-Degree
8888,9,Out-Degree
4305,10,Out-Degree
30297,1,Out-Degree
14429,3,Out-Degree
39864,1,Out-Degree
14523,4,Out-Degree
2730,4,Out-Degree
5504,6,Out-Degree
1978,9,Out-Degree
3303,7,Out-Degree
8724,1,Out-Degree
19765,1,Out-Degree
850,5,Out-Degree
237,10,Out-Degree
16213,12,Out-Degree
10044,12,Out-Degree
12454,2,Out-Degree
19529,5,Out-Degree
981,12,Out-Degree
3419,5,Out-Degree
802,10,Out-Degree
10375,1,Out-Degree
4882,4,Out-Degree
97,14,Out-Degree
2303,8,Out-Degree
649,3,Out-Degree
235,12,Out-Degree
9168,2,Out-Degree
16198,11,Out-Degree
4825,5,Out-Degree
24293,5,Out-Degree
12571,5,Out-Degree
1277,10,Out-Degree
29727,1,Out-Degree
242,6,Out-Degree
1595,3,Out-Degree
1473,3,Out-Degree
6273,9,Out-Degree
852,3,Out-Degree
528,8,Out-Degree
4467,8,Out-Degree
8298,5,Out-Degree
726,8,Out-Degree
18718,1,Out-Degree
7799,1,Out-Degree
5151,6,Out-Degree
4219,3,Out-Degree
1139,12,Out-Degree
12789,2,Out-Degree
11543,5,Out-Degree
473,7,Out-Degree
10441,1,Out-Degree
2814,11,Out-Degree
752,5,Out-Degree
584,10,Out-Degree
10968,10,Out-Degree
831,6,Out-Degree
1151,9,Out-Degree
1279,3,Out-Degree
17575,4,Out-Degree
6078,7,Out-Degree
2796,15,Out-Degree
3936,8,Out-Degree
3867,3,Out-Degree
1400,5,Out-Degree
1212,8,Out-Degree
13616,7,Out-Degree
1645,8,Out-Degree
866,7,Out-Degree
1081,6,Out-Degree
826,6,Out-Degree
1423,7,Out-Degree
35571,1,Out-Degree
609,9,Out-Degree
14171,2,Out-Degree
3159,14,Out-Degree
2029,17,Out-Degree
595,4,Out-Degree
895,14,Out-Degree
6297,2,Out-Degree
978,7,Out-Degree
1041,4,Out-Degree
265,7,Out-Degree
260,2,Out-Degree
605,12,Out-Degree
2259,20,Out-Degree
399,10,Out-Degree
10004,19,Out-Degree
855,5,Out-Degree
1377,5,Out-Degree
675,13,Out-Degree
2696,12,Out-Degree
30200,5,Out-Degree
8705,10,Out-Degree
172,15,Out-Degree
273,10,Out-Degree
244,7,Out-Degree
5008,2,Out-Degree
14410,1,Out-Degree
331,6,Out-Degree
5648,6,Out-Degree
969,3,Out-Degree
738,8,Out-Degree
1420,5,Out-Degree
862,6,Out-Degree
6676,9,Out-Degree
3717,15,Out-Degree
7042,11,Out-Degree
17707,3,Out-Degree
294,11,Out-Degree
1267,8,Out-Degree
7670,14,Out-Degree
494,4,Out-Degree
2969,6,Out-Degree
2995,8,Out-Degree
1416,8,Out-Degree
10868,8,Out-Degree
10867,3,Out-Degree
3793,7,Out-Degree
19977,10,Out-Degree
5677,21,Out-Degree
1087,6,Out-Degree
1085,9,Out-Degree
1017,6,Out-Degree
2783,6,Out-Degree
3973,23,Out-Degree
14390,10,Out-Degree
2687,7,Out-Degree
26594,7,Out-Degree
1154,8,Out-Degree
87201,3,Out-Degree
31442,3,Out-Degree
417,4,Out-Degree
1421,7,Out-Degree
157,4,Out-Degree
2417,2,Out-Degree
1091,8,Out-Degree
3135,17,Out-Degree
3558,9,Out-Degree
3545,8,Out-Degree
1175,6,Out-Degree
11855,3,Out-Degree
2403,5,Out-Degree
10010,12,Out-Degree
2125,12,Out-Degree
333,3,Out-Degree
6195,7,Out-Degree
1005,6,Out-Degree
15541,1,Out-Degree
2698,7,Out-Degree
3197,18,Out-Degree
15378,7,Out-Degree
199,11,Out-Degree
332,5,Out-Degree
159,13,Out-Degree
448,5,Out-Degree
9353,4,Out-Degree
932,9,Out-Degree
1390,7,Out-Degree
19,1,Out-Degree
1210,5,Out-Degree
2433,4,Out-Degree
408,5,Out-Degree
4172,6,Out-Degree
4111,14,Out-Degree
4361,4,Out-Degree
749,9,Out-Degree
8970,10,Out-Degree
1627,7,Out-Degree
3182,1,Out-Degree
25467,2,Out-Degree
7185,19,Out-Degree
25253,9,Out-Degree
11282,9,Out-Degree
1169,3,Out-Degree
30252,1,Out-Degree
3709,9,Out-Degree
19269,1,Out-Degree
4463,6,Out-Degree
629,6,Out-Degree
410,7,Out-Degree
430,6,Out-Degree
4333,9,Out-Degree
1096,10,Out-Degree
28643,12,Out-Degree
2821,6,Out-Degree
1613,1,Out-Degree
10586,9,Out-Degree
12210,7,Out-Degree
2475,1,Out-Degree
7445,4,Out-Degree
856,4,Out-Degree
134,5,Out-Degree
67595,1,Out-Degree
7800,6,Out-Degree
2432,2,Out-Degree
1427,17,Out-Degree
14998,3,Out-Degree
5612,5,Out-Degree
4630,3,Out-Degree
2454,6,Out-Degree
2784,10,Out-Degree
801,6,Out-Degree
3426,6,Out-Degree
8701,6,Out-Degree
21958,4,Out-Degree
2231,5,Out-Degree
4405,11,Out-Degree
18420,5,Out-Degree
4144,2,Out-Degree
29023,1,Out-Degree
435,13,Out-Degree
10541,6,Out-Degree
1048,4,Out-Degree
7572,12,Out-Degree
7576,4,Out-Degree
28872,1,Out-Degree
8972,3,Out-Degree
26536,1,Out-Degree
18470,1,Out-Degree
26730,2,Out-Degree
9933,1,Out-Degree
4772,11,Out-Degree
4330,7,Out-Degree
49939,4,Out-Degree
27520,1,Out-Degree
1385,4,Out-Degree
16650,10,Out-Degree
32419,3,Out-Degree
31355,5,Out-Degree
2909,13,Out-Degree
5656,3,Out-Degree
12221,4,Out-Degree
12540,1,Out-Degree
1054,12,Out-Degree
6150,9,Out-Degree
30260,1,Out-Degree
1476,5,Out-Degree
10284,3,Out-Degree
4837,1,Out-Degree
6164,5,Out-Degree
8118,7,Out-Degree
588,7,Out-Degree
1313,9,Out-Degree
13491,1,Out-Degree
840,7,Out-Degree
999,9,Out-Degree
19488,4,Out-Degree
24197,10,Out-Degree
5493,3,Out-Degree
1245,4,Out-Degree
498,7,Out-Degree
6857,1,Out-Degree
2662,5,Out-Degree
4320,11,Out-Degree
28893,2,Out-Degree
5346,1,Out-Degree
1408,7,Out-Degree
22619,3,Out-Degree
22051,3,Out-Degree
10561,4,Out-Degree
27550,1,Out-Degree
4602,14,Out-Degree
27527,2,Out-Degree
10348,6,Out-Degree
11312,4,Out-Degree
192,9,Out-Degree
2639,9,Out-Degree
102,8,Out-Degree
4590,8,Out-Degree
568,5,Out-Degree
1308,4,Out-Degree
23523,1,Out-Degree
1386,4,Out-Degree
8715,9,Out-Degree
4529,24,Out-Degree
2750,9,Out-Degree
6890,3,Out-Degree
8174,10,Out-Degree
455,7,Out-Degree
833,10,Out-Degree
845,15,Out-Degree
6894,7,Out-Degree
2381,8,Out-Degree
7006,2,Out-Degree
2832,10,Out-Degree
2375,11,Out-Degree
126,9,Out-Degree
8321,17,Out-Degree
760,3,Out-Degree
12378,5,Out-Degree
13499,11,Out-Degree
415,6,Out-Degree
3161,12,Out-Degree
924,14,Out-Degree
35813,1,Out-Degree
2944,5,Out-Degree
13451,10,Out-Degree
12555,3,Out-Degree
1511,13,Out-Degree
2262,13,Out-Degree
370,8,Out-Degree
4380,7,Out-Degree
708,6,Out-Degree
585,17,Out-Degree
2462,9,Out-Degree
152,7,Out-Degree
1204,7,Out-Degree
23667,6,Out-Degree
120,10,Out-Degree
6574,1,Out-Degree
2148,13,Out-Degree
22089,5,Out-Degree
12496,4,Out-Degree
7315,6,Out-Degree
28214,2,Out-Degree
2688,7,Out-Degree
2049,9,Out-Degree
3984,12,Out-Degree
3062,8,Out-Degree
1467,5,Out-Degree
3841,5,Out-Degree
7838,9,Out-Degree
3547,1,Out-Degree
4128,7,Out-Degree
750,3,Out-Degree
8841,3,Out-Degree
2382,7,Out-Degree
1767,6,Out-Degree
2815,2,Out-Degree
2319,5,Out-Degree
20698,6,Out-Degree
22041,10,Out-Degree
5514,5,Out-Degree
47,23,Out-Degree
472,5,Out-Degree
12468,7,Out-Degree
15156,4,Out-Degree
90433,1,Out-Degree
20333,11,Out-Degree
4574,7,Out-Degree
3451,10,Out-Degree
25018,2,Out-Degree
150,9,Out-Degree
3898,11,Out-Degree
1418,4,Out-Degree
22609,6,Out-Degree
7202,8,Out-Degree
18544,3,Out-Degree
7,9,Out-Degree
12405,10,Out-Degree
13237,2,Out-Degree
1050,7,Out-Degree
681,1,Out-Degree
897,6,Out-Degree
3368,5,Out-Degree
2502,11,Out-Degree
366,9,Out-Degree
2700,6,Out-Degree
6709,4,Out-Degree
861,7,Out-Degree
15447,10,Out-Degree
218,4,Out-Degree
4032,6,Out-Degree
621,4,Out-Degree
8568,5,Out-Degree
5358,11,Out-Degree
13,7,Out-Degree
38173,3,Out-Degree
27696,1,Out-Degree
1108,11,Out-Degree
2923,1,Out-Degree
6638,10,Out-Degree
3302,7,Out-Degree
4542,10,Out-Degree
11615,9,Out-Degree
1532,14,Out-Degree
11596,8,Out-Degree
367,7,Out-Degree
11831,7,Out-Degree
3277,4,Out-Degree
5650,5,Out-Degree
630,7,Out-Degree
2448,6,Out-Degree
16795,5,Out-Degree
171,10,Out-Degree
851,10,Out-Degree
1302,12,Out-Degree
189,10,Out-Degree
9545,4,Out-Degree
7116,7,Out-Degree
10782,1,Out-Degree
9981,2,Out-Degree
1743,4,Out-Degree
2878,6,Out-Degree
31010,2,Out-Degree
648,7,Out-Degree
4054,10,Out-Degree
56725,1,Out-Degree
6855,5,Out-Degree
11250,2,Out-Degree
11878,7,Out-Degree
4277,13,Out-Degree
6066,10,Out-Degree
6672,12,Out-Degree
11121,10,Out-Degree
5866,8,Out-Degree
443,3,Out-Degree
16173,7,Out-Degree
2414,6,Out-Degree
11259,10,Out-Degree
12321,7,Out-Degree
12007,13,Out-Degree
5647,6,Out-Degree
1881,6,Out-Degree
7245,20,Out-Degree
431,13,Out-Degree
15368,9,Out-Degree
11391,9,Out-Degree
1551,1,Out-Degree
993,5,Out-Degree
6603,6,Out-Degree
