Club_ID,Degree,Degree Type
7534,7,Out-Degree
29621,1,Out-Degree
10010,5,Out-Degree
10364,2,Out-Degree
29019,9,Out-Degree
53498,1,Out-Degree
36284,8,Out-Degree
18489,7,Out-Degree
5390,3,Out-Degree
26398,1,Out-Degree
40445,5,Out-Degree
27715,7,Out-Degree
29078,10,Out-Degree
3824,3,Out-Degree
9164,3,Out-Degree
20416,2,Out-Degree
910,10,Out-Degree
31409,4,Out-Degree
39536,6,Out-Degree
64077,1,Out-Degree
59054,9,Out-Degree
35384,7,Out-Degree
54590,1,Out-Degree
987,6,Out-Degree
55732,21,Out-Degree
10768,7,Out-Degree
51574,5,Out-Degree
3084,1,Out-Degree
4784,5,Out-Degree
6341,2,Out-Degree
150,8,Out-Degree
30200,9,Out-Degree
2990,10,Out-Degree
15724,4,Out-Degree
49902,5,Out-Degree
40479,4,Out-Degree
1553,1,Out-Degree
27714,3,Out-Degree
15542,3,Out-Degree
4610,8,Out-Degree
19071,1,Out-Degree
23278,2,Out-Degree
13354,5,Out-Degree
72191,1,Out-Degree
32549,5,Out-Degree
7339,13,Out-Degree
19269,2,Out-Degree
10213,8,Out-Degree
24949,1,Out-Degree
63130,8,Out-Degree
52940,7,Out-Degree
59986,1,Out-Degree
12399,6,Out-Degree
7752,5,Out-Degree
11209,3,Out-Degree
13308,1,Out-Degree
8048,4,Out-Degree
40564,3,Out-Degree
13335,1,Out-Degree
39368,4,Out-Degree
55772,11,Out-Degree
37647,9,Out-Degree
7000,7,Out-Degree
25317,6,Out-Degree
29719,1,Out-Degree
45013,1,Out-Degree
4264,4,Out-Degree
6537,9,Out-Degree
74962,1,Out-Degree
5889,3,Out-Degree
5791,8,Out-Degree
30043,1,Out-Degree
28517,7,Out-Degree
10226,10,Out-Degree
4079,1,Out-Degree
42565,10,Out-Degree
22128,1,Out-Degree
40058,3,Out-Degree
7329,5,Out-Degree
38186,4,Out-Degree
41654,8,Out-Degree
57502,6,Out-Degree
19321,2,Out-Degree
19306,5,Out-Degree
50554,4,Out-Degree
54414,5,Out-Degree
50693,7,Out-Degree
16024,7,Out-Degree
44533,3,Out-Degree
27219,2,Out-Degree
32024,5,Out-Degree
37682,4,Out-Degree
56502,4,Out-Degree
724,8,Out-Degree
133,10,Out-Degree
6830,7,Out-Degree
827,9,Out-Degree
21516,2,Out-Degree
4969,6,Out-Degree
49586,2,Out-Degree
1022,6,Out-Degree
25765,11,Out-Degree
3306,2,Out-Degree
51640,1,Out-Degree
828,4,Out-Degree
24232,4,Out-Degree
50290,6,Out-Degree
76742,1,Out-Degree
12154,8,Out-Degree
28522,6,Out-Degree
77317,6,Out-Degree
7452,8,Out-Degree
28730,8,Out-Degree
11267,1,Out-Degree
23172,3,Out-Degree
29688,2,Out-Degree
9597,3,Out-Degree
42629,2,Out-Degree
25716,6,Out-Degree
22175,6,Out-Degree
1003,3,Out-Degree
22178,6,Out-Degree
40086,5,Out-Degree
10109,4,Out-Degree
1020,5,Out-Degree
29051,16,Out-Degree
3694,5,Out-Degree
8884,4,Out-Degree
29602,1,Out-Degree
29561,2,Out-Degree
29616,2,Out-Degree
41294,2,Out-Degree
44035,5,Out-Degree
36033,4,Out-Degree
3539,9,Out-Degree
21438,4,Out-Degree
29714,4,Out-Degree
21415,1,Out-Degree
51070,8,Out-Degree
72691,1,Out-Degree
24719,2,Out-Degree
35111,1,Out-Degree
24648,7,Out-Degree
49283,1,Out-Degree
1421,8,Out-Degree
7094,5,Out-Degree
6565,14,Out-Degree
55705,23,Out-Degree
27255,1,Out-Degree
761,8,Out-Degree
5349,4,Out-Degree
21789,11,Out-Degree
316,7,Out-Degree
3166,5,Out-Degree
43769,1,Out-Degree
3925,6,Out-Degree
9368,9,Out-Degree
8607,1,Out-Degree
10512,5,Out-Degree
23672,5,Out-Degree
2537,2,Out-Degree
24244,11,Out-Degree
26957,9,Out-Degree
37974,14,Out-Degree
428,8,Out-Degree
2723,8,Out-Degree
14723,9,Out-Degree
20514,10,Out-Degree
50162,8,Out-Degree
19003,4,Out-Degree
51316,3,Out-Degree
22405,2,Out-Degree
17115,3,Out-Degree
3935,3,Out-Degree
34997,5,Out-Degree
2311,4,Out-Degree
526,11,Out-Degree
18603,6,Out-Degree
39803,8,Out-Degree
45493,8,Out-Degree
52642,1,Out-Degree
26638,11,Out-Degree
1937,1,Out-Degree
7554,1,Out-Degree
19512,1,Out-Degree
43053,2,Out-Degree
31533,2,Out-Degree
19247,10,Out-Degree
46977,3,Out-Degree
41310,4,Out-Degree
22556,12,Out-Degree
1470,10,Out-Degree
56443,2,Out-Degree
42446,3,Out-Degree
71148,1,Out-Degree
35101,2,Out-Degree
65882,1,Out-Degree
29831,14,Out-Degree
4878,6,Out-Degree
20386,3,Out-Degree
18602,4,Out-Degree
12458,9,Out-Degree
27355,5,Out-Degree
37206,4,Out-Degree
7481,10,Out-Degree
656,1,Out-Degree
17482,10,Out-Degree
1140,6,Out-Degree
49270,1,Out-Degree
7129,13,Out-Degree
38137,5,Out-Degree
19588,17,Out-Degree
22278,2,Out-Degree
52692,2,Out-Degree
15838,4,Out-Degree
55444,2,Out-Degree
13592,5,Out-Degree
11117,5,Out-Degree
42037,1,Out-Degree
479,4,Out-Degree
14178,11,Out-Degree
16055,5,Out-Degree
1529,9,Out-Degree
40508,3,Out-Degree
1216,9,Out-Degree
12451,5,Out-Degree
31814,1,Out-Degree
44146,1,Out-Degree
18937,3,Out-Degree
40008,2,Out-Degree
40310,5,Out-Degree
36549,1,Out-Degree
4951,4,Out-Degree
65680,4,Out-Degree
215,14,Out-Degree
36608,2,Out-Degree
1621,13,Out-Degree
34,7,Out-Degree
2915,4,Out-Degree
52554,3,Out-Degree
8541,3,Out-Degree
7154,12,Out-Degree
7490,7,Out-Degree
5629,3,Out-Degree
1222,3,Out-Degree
3789,8,Out-Degree
36709,6,Out-Degree
21642,4,Out-Degree
21640,8,Out-Degree
11914,12,Out-Degree
345,8,Out-Degree
7738,8,Out-Degree
344,10,Out-Degree
1483,4,Out-Degree
4576,8,Out-Degree
6023,15,Out-Degree
38898,6,Out-Degree
2475,2,Out-Degree
4383,5,Out-Degree
14318,3,Out-Degree
45193,5,Out-Degree
76945,5,Out-Degree
17965,6,Out-Degree
45238,19,Out-Degree
60070,5,Out-Degree
16239,8,Out-Degree
24733,12,Out-Degree
22748,1,Out-Degree
6157,2,Out-Degree
731,8,Out-Degree
39711,15,Out-Degree
22408,18,Out-Degree
25922,15,Out-Degree
38466,8,Out-Degree
24571,1,Out-Degree
2786,1,Out-Degree
44772,2,Out-Degree
18812,2,Out-Degree
375,11,Out-Degree
11925,11,Out-Degree
42636,4,Out-Degree
2241,6,Out-Degree
76176,2,Out-Degree
25738,8,Out-Degree
29307,7,Out-Degree
2297,8,Out-Degree
5297,6,Out-Degree
37155,1,Out-Degree
10780,2,Out-Degree
55948,7,Out-Degree
64593,1,Out-Degree
5328,9,Out-Degree
21921,3,Out-Degree
41684,1,Out-Degree
13553,8,Out-Degree
15482,2,Out-Degree
4541,8,Out-Degree
78983,1,Out-Degree
35586,1,Out-Degree
24744,4,Out-Degree
392,9,Out-Degree
564,8,Out-Degree
7678,4,Out-Degree
1581,9,Out-Degree
2549,3,Out-Degree
2971,8,Out-Degree
34608,5,Out-Degree
3571,5,Out-Degree
7002,2,Out-Degree
9157,4,Out-Degree
38196,1,Out-Degree
7208,4,Out-Degree
19289,4,Out-Degree
2667,8,Out-Degree
40629,8,Out-Degree
24651,2,Out-Degree
49933,23,Out-Degree
947,7,Out-Degree
6368,8,Out-Degree
11657,4,Out-Degree
16005,9,Out-Degree
25010,2,Out-Degree
2665,6,Out-Degree
33218,1,Out-Degree
51192,1,Out-Degree
4755,7,Out-Degree
8850,3,Out-Degree
18272,7,Out-Degree
15300,8,Out-Degree
3277,6,Out-Degree
7656,8,Out-Degree
17483,8,Out-Degree
78644,6,Out-Degree
86144,2,Out-Degree
2403,10,Out-Degree
19101,1,Out-Degree
3400,2,Out-Degree
31254,2,Out-Degree
54399,3,Out-Degree
7527,3,Out-Degree
2508,7,Out-Degree
12711,1,Out-Degree
8712,9,Out-Degree
24769,1,Out-Degree
1171,5,Out-Degree
46153,10,Out-Degree
41692,17,Out-Degree
41893,2,Out-Degree
26955,15,Out-Degree
1085,9,Out-Degree
982,5,Out-Degree
18544,6,Out-Degree
294,8,Out-Degree
4564,8,Out-Degree
8144,1,Out-Degree
5296,6,Out-Degree
29476,3,Out-Degree
52439,1,Out-Degree
18018,5,Out-Degree
2930,8,Out-Degree
28177,1,Out-Degree
2530,11,Out-Degree
58028,8,Out-Degree
47242,4,Out-Degree
12135,12,Out-Degree
4085,20,Out-Degree
14958,9,Out-Degree
24425,3,Out-Degree
61808,6,Out-Degree
63168,9,Out-Degree
48871,19,Out-Degree
5427,6,Out-Degree
1777,8,Out-Degree
24616,5,Out-Degree
7197,7,Out-Degree
26016,2,Out-Degree
40395,3,Out-Degree
12423,14,Out-Degree
26538,15,Out-Degree
4494,3,Out-Degree
6845,2,Out-Degree
28348,2,Out-Degree
68256,2,Out-Degree
37078,2,Out-Degree
27678,6,Out-Degree
53351,3,Out-Degree
6529,11,Out-Degree
37570,6,Out-Degree
43139,3,Out-Degree
25012,2,Out-Degree
22843,4,Out-Degree
1000,9,Out-Degree
14157,3,Out-Degree
8298,7,Out-Degree
45121,3,Out-Degree
4840,9,Out-Degree
1628,9,Out-Degree
5441,6,Out-Degree
3522,8,Out-Degree
66959,13,Out-Degree
61131,8,Out-Degree
347,5,Out-Degree
59553,11,Out-Degree
10251,5,Out-Degree
40010,14,Out-Degree
37973,19,Out-Degree
48756,2,Out-Degree
7116,8,Out-Degree
857,8,Out-Degree
58993,3,Out-Degree
70148,1,Out-Degree
13620,2,Out-Degree
53323,6,Out-Degree
49127,7,Out-Degree
11435,7,Out-Degree
32017,8,Out-Degree
10460,4,Out-Degree
68838,3,Out-Degree
46708,11,Out-Degree
60004,1,Out-Degree
18880,10,Out-Degree
716,5,Out-Degree
15991,4,Out-Degree
31738,13,Out-Degree
27642,2,Out-Degree
260,4,Out-Degree
29285,1,Out-Degree
14670,3,Out-Degree
14082,6,Out-Degree
26145,2,Out-Degree
385,8,Out-Degree
61070,4,Out-Degree
4287,11,Out-Degree
8424,13,Out-Degree
266,3,Out-Degree
3873,3,Out-Degree
10473,9,Out-Degree
52423,18,Out-Degree
38674,4,Out-Degree
212,1,Out-Degree
7076,1,Out-Degree
894,7,Out-Degree
45195,13,Out-Degree
431,5,Out-Degree
18105,10,Out-Degree
24985,5,Out-Degree
1458,12,Out-Degree
64091,1,Out-Degree
1746,3,Out-Degree
18819,8,Out-Degree
3705,13,Out-Degree
4458,1,Out-Degree
26382,2,Out-Degree
540,3,Out-Degree
24032,7,Out-Degree
6058,12,Out-Degree
9175,4,Out-Degree
2576,3,Out-Degree
41275,1,Out-Degree
28731,6,Out-Degree
56808,1,Out-Degree
78788,2,Out-Degree
44486,8,Out-Degree
10100,1,Out-Degree
4682,14,Out-Degree
5702,1,Out-Degree
18814,3,Out-Degree
268,6,Out-Degree
7158,12,Out-Degree
33300,2,Out-Degree
5614,1,Out-Degree
52815,1,Out-Degree
5497,2,Out-Degree
110984,1,Out-Degree
21540,2,Out-Degree
7084,4,Out-Degree
51682,2,Out-Degree
52904,5,Out-Degree
78454,3,Out-Degree
55280,7,Out-Degree
67123,4,Out-Degree
41087,10,Out-Degree
77711,3,Out-Degree
27996,2,Out-Degree
2144,5,Out-Degree
30745,1,Out-Degree
35882,1,Out-Degree
3323,11,Out-Degree
31402,2,Out-Degree
34535,3,Out-Degree
14352,6,Out-Degree
1414,11,Out-Degree
40623,12,Out-Degree
35347,12,Out-Degree
6356,4,Out-Degree
13487,4,Out-Degree
6965,1,Out-Degree
1393,3,Out-Degree
26462,13,Out-Degree
40628,4,Out-Degree
50080,1,Out-Degree
2190,4,Out-Degree
40617,8,Out-Degree
45518,4,Out-Degree
21727,1,Out-Degree
21541,12,Out-Degree
25232,3,Out-Degree
20115,8,Out-Degree
31216,7,Out-Degree
16173,6,Out-Degree
12622,5,Out-Degree
34016,2,Out-Degree
880,4,Out-Degree
5415,8,Out-Degree
41330,2,Out-Degree
5382,8,Out-Degree
4501,2,Out-Degree
40302,9,Out-Degree
12179,8,Out-Degree
23171,5,Out-Degree
12673,1,Out-Degree
1837,15,Out-Degree
5518,11,Out-Degree
209,5,Out-Degree
8331,3,Out-Degree
8830,6,Out-Degree
4170,4,Out-Degree
12672,1,Out-Degree
39252,2,Out-Degree
27857,1,Out-Degree
13437,1,Out-Degree
4792,4,Out-Degree
35433,2,Out-Degree
61616,1,Out-Degree
36821,12,Out-Degree
81504,1,Out-Degree
35910,8,Out-Degree
9507,1,Out-Degree
63250,1,Out-Degree
4972,7,Out-Degree
29842,13,Out-Degree
6683,4,Out-Degree
3537,3,Out-Degree
6116,7,Out-Degree
33003,6,Out-Degree
21599,13,Out-Degree
23919,4,Out-Degree
46884,15,Out-Degree
6621,14,Out-Degree
40196,5,Out-Degree
7119,17,Out-Degree
60529,2,Out-Degree
7445,2,Out-Degree
6432,4,Out-Degree
16658,4,Out-Degree
31572,2,Out-Degree
25576,5,Out-Degree
91422,1,Out-Degree
36811,18,Out-Degree
25401,8,Out-Degree
35967,16,Out-Degree
40618,1,Out-Degree
16300,8,Out-Degree
22783,3,Out-Degree
31214,3,Out-Degree
29722,2,Out-Degree
48919,1,Out-Degree
29890,9,Out-Degree
51895,6,Out-Degree
9626,2,Out-Degree
16711,8,Out-Degree
33432,6,Out-Degree
12728,4,Out-Degree
51397,2,Out-Degree
11121,3,Out-Degree
29942,4,Out-Degree
3159,9,Out-Degree
46419,4,Out-Degree
4341,15,Out-Degree
56801,7,Out-Degree
4250,3,Out-Degree
21639,4,Out-Degree
35157,6,Out-Degree
18858,2,Out-Degree
47180,15,Out-Degree
36125,2,Out-Degree
29127,6,Out-Degree
55256,2,Out-Degree
55227,6,Out-Degree
37730,3,Out-Degree
5670,5,Out-Degree
11463,1,Out-Degree
45280,8,Out-Degree
3426,6,Out-Degree
14682,10,Out-Degree
18577,9,Out-Degree
5589,2,Out-Degree
10534,14,Out-Degree
19648,4,Out-Degree
40979,4,Out-Degree
38960,6,Out-Degree
966,8,Out-Degree
12621,1,Out-Degree
440,7,Out-Degree
494,8,Out-Degree
8950,4,Out-Degree
64289,1,Out-Degree
3,4,Out-Degree
32672,4,Out-Degree
5838,4,Out-Degree
819,6,Out-Degree
13366,5,Out-Degree
39303,2,Out-Degree
3708,12,Out-Degree
57293,6,Out-Degree
5489,2,Out-Degree
60602,1,Out-Degree
60073,3,Out-Degree
3737,4,Out-Degree
6495,4,Out-Degree
2974,6,Out-Degree
27011,2,Out-Degree
54291,8,Out-Degree
22692,2,Out-Degree
4785,7,Out-Degree
8373,19,Out-Degree
19083,1,Out-Degree
2781,4,Out-Degree
12275,6,Out-Degree
69088,1,Out-Degree
38923,6,Out-Degree
20063,7,Out-Degree
20635,2,Out-Degree
28893,11,Out-Degree
32927,1,Out-Degree
50273,7,Out-Degree
67834,2,Out-Degree
1962,1,Out-Degree
2275,7,Out-Degree
24749,3,Out-Degree
14686,1,Out-Degree
35292,1,Out-Degree
64856,2,Out-Degree
14604,3,Out-Degree
1049,9,Out-Degree
23450,2,Out-Degree
24939,4,Out-Degree
21459,6,Out-Degree
70188,2,Out-Degree
22941,7,Out-Degree
35165,1,Out-Degree
48288,1,Out-Degree
24285,4,Out-Degree
21280,6,Out-Degree
21273,5,Out-Degree
7087,5,Out-Degree
18327,3,Out-Degree
9189,1,Out-Degree
21454,5,Out-Degree
3937,7,Out-Degree
54744,2,Out-Degree
11374,24,Out-Degree
29017,2,Out-Degree
17397,9,Out-Degree
1522,6,Out-Degree
27772,1,Out-Degree
4824,1,Out-Degree
6399,6,Out-Degree
9218,2,Out-Degree
51531,8,Out-Degree
2257,6,Out-Degree
10935,3,Out-Degree
2227,10,Out-Degree
2778,5,Out-Degree
24506,4,Out-Degree
7679,7,Out-Degree
52527,1,Out-Degree
48731,2,Out-Degree
73335,2,Out-Degree
6434,2,Out-Degree
62486,1,Out-Degree
29559,1,Out-Degree
38269,9,Out-Degree
2351,2,Out-Degree
45001,1,Out-Degree
13648,24,Out-Degree
26313,7,Out-Degree
23581,10,Out-Degree
6361,9,Out-Degree
68264,11,Out-Degree
3535,2,Out-Degree
1557,12,Out-Degree
67001,8,Out-Degree
6163,11,Out-Degree
77570,2,Out-Degree
11153,6,Out-Degree
35544,2,Out-Degree
2814,12,Out-Degree
51039,4,Out-Degree
21934,17,Out-Degree
2796,11,Out-Degree
72590,1,Out-Degree
50145,4,Out-Degree
33873,3,Out-Degree
68062,2,Out-Degree
57376,1,Out-Degree
7810,4,Out-Degree
22262,9,Out-Degree
1455,7,Out-Degree
20953,3,Out-Degree
49409,2,Out-Degree
2782,8,Out-Degree
19213,2,Out-Degree
75738,1,Out-Degree
4574,9,Out-Degree
55454,2,Out-Degree
45738,3,Out-Degree
12960,1,Out-Degree
1365,9,Out-Degree
24350,7,Out-Degree
4912,7,Out-Degree
21758,11,Out-Degree
51823,1,Out-Degree
9283,10,Out-Degree
32388,3,Out-Degree
59549,1,Out-Degree
13427,4,Out-Degree
3280,7,Out-Degree
66852,8,Out-Degree
22112,8,Out-Degree
2608,1,Out-Degree
1404,2,Out-Degree
1370,5,Out-Degree
8291,5,Out-Degree
15817,1,Out-Degree
9165,10,Out-Degree
37889,3,Out-Degree
41418,2,Out-Degree
10068,8,Out-Degree
21476,10,Out-Degree
60471,1,Out-Degree
10965,9,Out-Degree
23390,10,Out-Degree
40915,1,Out-Degree
26916,4,Out-Degree
23300,8,Out-Degree
5502,13,Out-Degree
38861,1,Out-Degree
969,6,Out-Degree
1420,5,Out-Degree
63449,2,Out-Degree
8512,12,Out-Degree
17442,16,Out-Degree
10874,9,Out-Degree
11672,1,Out-Degree
8754,6,Out-Degree
29275,3,Out-Degree
1653,3,Out-Degree
5608,10,Out-Degree
1333,6,Out-Degree
18465,6,Out-Degree
1427,16,Out-Degree
7980,8,Out-Degree
2652,10,Out-Degree
39245,1,Out-Degree
67780,1,Out-Degree
33208,4,Out-Degree
767,10,Out-Degree
4618,3,Out-Degree
1137,8,Out-Degree
42308,7,Out-Degree
71938,1,Out-Degree
5346,10,Out-Degree
3413,15,Out-Degree
516,1,Out-Degree
47688,2,Out-Degree
3312,5,Out-Degree
391,8,Out-Degree
7360,1,Out-Degree
24210,5,Out-Degree
67375,5,Out-Degree
49472,2,Out-Degree
16701,1,Out-Degree
7180,1,Out-Degree
2421,13,Out-Degree
42394,5,Out-Degree
3860,5,Out-Degree
298,9,Out-Degree
16311,7,Out-Degree
2149,8,Out-Degree
6253,9,Out-Degree
4703,7,Out-Degree
1759,6,Out-Degree
8393,7,Out-Degree
33735,5,Out-Degree
39148,6,Out-Degree
19667,2,Out-Degree
18786,6,Out-Degree
25226,3,Out-Degree
39634,1,Out-Degree
2414,10,Out-Degree
5617,7,Out-Degree
37652,9,Out-Degree
54455,1,Out-Degree
21358,1,Out-Degree
70323,1,Out-Degree
3544,20,Out-Degree
26227,1,Out-Degree
36900,1,Out-Degree
16317,5,Out-Degree
56137,2,Out-Degree
21518,1,Out-Degree
28596,2,Out-Degree
25415,5,Out-Degree
44491,1,Out-Degree
45818,5,Out-Degree
11622,7,Out-Degree
5463,4,Out-Degree
54478,5,Out-Degree
20108,3,Out-Degree
61121,1,Out-Degree
17301,1,Out-Degree
61654,1,Out-Degree
103,11,Out-Degree
7142,6,Out-Degree
12732,11,Out-Degree
21216,5,Out-Degree
29109,6,Out-Degree
33742,7,Out-Degree
38899,3,Out-Degree
68004,2,Out-Degree
2459,12,Out-Degree
41538,4,Out-Degree
9614,7,Out-Degree
56903,7,Out-Degree
10307,7,Out-Degree
50755,16,Out-Degree
23302,6,Out-Degree
21284,3,Out-Degree
10298,9,Out-Degree
10370,9,Out-Degree
31622,6,Out-Degree
2211,4,Out-Degree
38200,20,Out-Degree
43032,11,Out-Degree
38957,2,Out-Degree
37151,14,Out-Degree
3963,3,Out-Degree
60350,3,Out-Degree
38204,15,Out-Degree
1493,6,Out-Degree
11968,1,Out-Degree
45105,1,Out-Degree
2828,5,Out-Degree
22938,4,Out-Degree
24026,12,Out-Degree
31134,11,Out-Degree
58808,10,Out-Degree
55702,1,Out-Degree
4007,13,Out-Degree
29808,11,Out-Degree
18224,1,Out-Degree
5246,2,Out-Degree
3998,14,Out-Degree
4011,7,Out-Degree
28676,1,Out-Degree
3278,3,Out-Degree
10955,1,Out-Degree
63,7,Out-Degree
916,8,Out-Degree
4837,4,Out-Degree
26169,1,Out-Degree
3930,7,Out-Degree
60368,7,Out-Degree
35440,7,Out-Degree
43552,3,Out-Degree
3386,7,Out-Degree
58338,5,Out-Degree
35759,3,Out-Degree
1143,1,Out-Degree
1055,4,Out-Degree
45702,2,Out-Degree
1336,4,Out-Degree
7532,12,Out-Degree
77129,3,Out-Degree
10734,3,Out-Degree
34742,1,Out-Degree
6316,8,Out-Degree
90336,2,Out-Degree
45417,6,Out-Degree
22801,3,Out-Degree
4949,9,Out-Degree
11065,7,Out-Degree
50983,9,Out-Degree
9551,6,Out-Degree
1480,7,Out-Degree
6964,7,Out-Degree
46176,4,Out-Degree
67219,2,Out-Degree
33961,2,Out-Degree
3070,4,Out-Degree
47245,7,Out-Degree
62049,15,Out-Degree
50702,10,Out-Degree
17768,12,Out-Degree
2972,7,Out-Degree
1397,9,Out-Degree
76190,3,Out-Degree
3915,5,Out-Degree
22502,13,Out-Degree
11056,11,Out-Degree
44037,7,Out-Degree
56729,1,Out-Degree
9902,2,Out-Degree
79238,1,Out-Degree
28410,9,Out-Degree
2705,11,Out-Degree
3957,3,Out-Degree
37501,5,Out-Degree
7093,6,Out-Degree
15171,7,Out-Degree
21715,3,Out-Degree
51529,2,Out-Degree
50649,4,Out-Degree
76734,4,Out-Degree
3458,3,Out-Degree
46505,15,Out-Degree
51716,9,Out-Degree
22682,5,Out-Degree
6983,7,Out-Degree
46887,9,Out-Degree
13645,6,Out-Degree
27073,2,Out-Degree
27074,15,Out-Degree
45456,7,Out-Degree
27062,9,Out-Degree
28476,9,Out-Degree
41301,5,Out-Degree
19104,2,Out-Degree
41098,13,Out-Degree
36901,5,Out-Degree
7003,6,Out-Degree
4908,5,Out-Degree
11179,4,Out-Degree
27141,4,Out-Degree
18006,9,Out-Degree
15826,4,Out-Degree
15831,3,Out-Degree
41522,2,Out-Degree
30443,14,Out-Degree
9026,4,Out-Degree
63171,8,Out-Degree
39429,2,Out-Degree
6066,7,Out-Degree
22171,3,Out-Degree
8546,1,Out-Degree
35995,1,Out-Degree
87741,1,Out-Degree
33354,3,Out-Degree
29620,1,Out-Degree
45062,8,Out-Degree
35653,2,Out-Degree
18862,1,Out-Degree
455,7,Out-Degree
21927,1,Out-Degree
7025,4,Out-Degree
5505,11,Out-Degree
40505,3,Out-Degree
58470,1,Out-Degree
13687,5,Out-Degree
18662,3,Out-Degree
29423,14,Out-Degree
3523,3,Out-Degree
46663,9,Out-Degree
60244,6,Out-Degree
7408,8,Out-Degree
28292,2,Out-Degree
17194,7,Out-Degree
7395,9,Out-Degree
5388,1,Out-Degree
25516,2,Out-Degree
25715,6,Out-Degree
8825,1,Out-Degree
16869,8,Out-Degree
90198,1,Out-Degree
968,5,Out-Degree
19526,6,Out-Degree
27422,4,Out-Degree
6631,5,Out-Degree
20518,5,Out-Degree
8294,6,Out-Degree
27818,14,Out-Degree
6070,5,Out-Degree
4176,6,Out-Degree
13948,1,Out-Degree
13593,3,Out-Degree
56867,7,Out-Degree
1597,6,Out-Degree
28306,2,Out-Degree
54360,1,Out-Degree
26860,11,Out-Degree
4163,13,Out-Degree
28540,4,Out-Degree
28954,1,Out-Degree
78591,3,Out-Degree
10390,11,Out-Degree
144,10,Out-Degree
27525,14,Out-Degree
30326,18,Out-Degree
68301,11,Out-Degree
62148,3,Out-Degree
8781,2,Out-Degree
26408,15,Out-Degree
10632,4,Out-Degree
45347,17,Out-Degree
10609,4,Out-Degree
22048,10,Out-Degree
60002,1,Out-Degree
75341,11,Out-Degree
50402,11,Out-Degree
26077,1,Out-Degree
49610,13,Out-Degree
23051,10,Out-Degree
37578,4,Out-Degree
21688,6,Out-Degree
57377,7,Out-Degree
10672,3,Out-Degree
40920,2,Out-Degree
22056,6,Out-Degree
40921,2,Out-Degree
11207,6,Out-Degree
6351,7,Out-Degree
68257,1,Out-Degree
11294,11,Out-Degree
54662,1,Out-Degree
13290,4,Out-Degree
3677,6,Out-Degree
14555,5,Out-Degree
29750,5,Out-Degree
9469,6,Out-Degree
79820,1,Out-Degree
28597,5,Out-Degree
19367,9,Out-Degree
8073,1,Out-Degree
12475,7,Out-Degree
5714,9,Out-Degree
22235,4,Out-Degree
43900,10,Out-Degree
6108,7,Out-Degree
23376,1,Out-Degree
19148,1,Out-Degree
41741,1,Out-Degree
7055,5,Out-Degree
59760,1,Out-Degree
21531,2,Out-Degree
40654,10,Out-Degree
15244,8,Out-Degree
9025,15,Out-Degree
97560,1,Out-Degree
22498,1,Out-Degree
10438,4,Out-Degree
15409,5,Out-Degree
25428,5,Out-Degree
25436,5,Out-Degree
42216,2,Out-Degree
27178,6,Out-Degree
29922,2,Out-Degree
3831,6,Out-Degree
9544,20,Out-Degree
49348,1,Out-Degree
35197,5,Out-Degree
8908,3,Out-Degree
32588,11,Out-Degree
2532,7,Out-Degree
27134,1,Out-Degree
9504,2,Out-Degree
88907,2,Out-Degree
25225,1,Out-Degree
1873,9,Out-Degree
9837,5,Out-Degree
28395,1,Out-Degree
6981,5,Out-Degree
31872,6,Out-Degree
76939,1,Out-Degree
23118,10,Out-Degree
32640,1,Out-Degree
29160,4,Out-Degree
50529,4,Out-Degree
13599,3,Out-Degree
57095,15,Out-Degree
76844,1,Out-Degree
38929,3,Out-Degree
476,9,Out-Degree
36899,2,Out-Degree
1443,3,Out-Degree
32916,1,Out-Degree
67256,1,Out-Degree
31201,1,Out-Degree
59254,1,Out-Degree
22687,5,Out-Degree
31588,3,Out-Degree
216,7,Out-Degree
35164,2,Out-Degree
5548,5,Out-Degree
5399,10,Out-Degree
3176,1,Out-Degree
56741,3,Out-Degree
24009,10,Out-Degree
33243,2,Out-Degree
1346,4,Out-Degree
7861,3,Out-Degree
46866,1,Out-Degree
5738,7,Out-Degree
11123,12,Out-Degree
35327,4,Out-Degree
21990,9,Out-Degree
24695,2,Out-Degree
49135,6,Out-Degree
23526,6,Out-Degree
21498,2,Out-Degree
37293,2,Out-Degree
29608,1,Out-Degree
18331,3,Out-Degree
18330,5,Out-Degree
29821,1,Out-Degree
7,5,Out-Degree
26474,1,Out-Degree
15758,5,Out-Degree
747,6,Out-Degree
8520,7,Out-Degree
262,9,Out-Degree
8430,2,Out-Degree
33248,3,Out-Degree
43056,1,Out-Degree
76156,2,Out-Degree
23569,11,Out-Degree
6419,6,Out-Degree
19505,1,Out-Degree
23067,3,Out-Degree
28856,4,Out-Degree
54316,18,Out-Degree
62228,25,Out-Degree
19469,6,Out-Degree
21877,5,Out-Degree
57495,5,Out-Degree
23226,10,Out-Degree
46517,1,Out-Degree
61514,1,Out-Degree
6340,30,Out-Degree
25745,2,Out-Degree
3818,9,Out-Degree
30729,3,Out-Degree
16183,8,Out-Degree
2141,3,Out-Degree
6413,8,Out-Degree
6499,5,Out-Degree
19401,6,Out-Degree
3014,7,Out-Degree
74433,2,Out-Degree
21871,4,Out-Degree
53700,2,Out-Degree
12048,4,Out-Degree
14361,5,Out-Degree
28760,6,Out-Degree
24546,1,Out-Degree
27840,1,Out-Degree
2489,2,Out-Degree
6204,2,Out-Degree
41530,5,Out-Degree
3406,6,Out-Degree
